Type,Energimærke,Ejerudgift,Boligydelse,Anvendelse,Boligtype,Enhedsareal,Beboelsesareal,Værelser,Antal toiletter,Badeforhold,Antal badeværelser,Køkkenforhold,Energikode,Toiletforhold,Bygningsnummer,Ydervæg,Anvendelse,Tag,Etager,Carport,Seneste ombygning,Udhus,Boligstørrelse (BBR),Objekt status,"Boligstørrelse, tinglyst:",Afvigende etager,Boligstørrelse,Boligenhed med eget køkken,Varmeinstallation,Boligenhed uden eget køkken,Matrikelnummer,Kommunal ejerlav navn,Grundstørrelse,Lands ejerlav kode,Vejareal,Lands ejerlav navn,Primær matrikel,Ejendomsnummer,Kommunal ejerlav kode
Villa,D,3048,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),173,173,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,173,Bygning - stamdata,0,Bygningen har ikke afvigende etager,173,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,6cy,"LL. NÆSTVED BY,",1004,240755,0,"LL. NÆSTVED BY, HERLUFSHOLM",J,14786,-
Landejendom,D,2685,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),263,263,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,148,Bygning - stamdata,0,Bygningen har ikke afvigende etager,148,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,3a,"EMTEKÆR BY, TAND",8448,391851,348,"EMTEKÆR BY, TANDERUP",J,2608,-
Villa,B,2572,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),187,187,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Betontagsten,1,0,2008,0,173,Bygning - stamdata,0,Bygningen har ikke afvigende etager,173,1,"Elovne, elpaneler",0,11iy,"NAGBØL BY, SKAND",1045,1270852,0,"NAGBØL BY, SKANDERUP",J,253561,-
Villa,C,2369,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),132,132,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1992,0,132,Bygning - stamdata,0,Bygningen har ikke afvigende etager,132,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1376cv,KOLDING MARKJORD,686,2006854,0,KOLDING MARKJORDER 3.AFD.,J,82868,-
Ejerlejlighed,C,2866,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),132,132,4,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,4,Betonelementer,Tagpap med lille hældning,3,0,2006,0,3567,Bygning - stamdata,13,Bygningen har ikke afvigende etager,1189,36,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),851,,,,,,,,,
Landejendom,F,2878,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),85,85,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Bindingsværk,Stråtag,1,0,0,0,255,Bygning - stamdata,0,Bygningen har ikke afvigende etager,255,3,"Centralvarme fra eget anlæg, et-kammer fyr",0,24n,"HELNÆS BY, HELNÆ",23450,390751,450,"HELNÆS BY, HELNÆS",N,3410,-
Ejerlejlighed,D,2617,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),111,111,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,4,0,1967,0,2388,Bygning - stamdata,199,Bygningen har ikke afvigende etager,597,25,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),561,,,,,,,,,
Landejendom,E,3273,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),216,216,8,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Andet materiale,1,0,1996,0,150,Bygning - stamdata,0,Bygningen har ikke afvigende etager,150,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,8a,"SÆRSLEV BY, SÆRS",19092,380858,1130,"SÆRSLEV BY, SÆRSLEV",J,14860,-
Villa,B,1624,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),201,201,4,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Træ,Tegl,1,0,0,0,108,Bygning - stamdata,0,Bygningen har ikke afvigende etager,108,1,"Ovne (kakkelovne, kamin, brændeovne o.l.)",0,2dz,DEN VESTLIGE DEL,912,1191257,0,"DEN VESTLIGE DEL, SINDING",J,180955,-
Villa,D,2164,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),121,121,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,76,Bygning - stamdata,0,Bygningen har ikke afvigende etager,76,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,2so,NYBORG MARKJORDE,599,2004152,0,NYBORG MARKJORDER,J,2935,-
Landejendom,F,1771,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),221,221,8,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1977,0,153,Bygning - stamdata,0,Bygningen har ikke afvigende etager,153,1,Centralvarme med to fyringsenheder (fast og olie eller gas),0,6n,"GUMMERUP BY, KØN",55730,391152,1280,"GUMMERUP BY, KØNG",J,6500,Udledningstilladelse til enkeltprivat renseanlæg
Villa,D,2296,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),134,134,3,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,98,Bygning - stamdata,0,Bygningen har ikke afvigende etager,98,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,30c,"HØJME BY, SANDER",589,330955,0,"HØJME BY, SANDERUM",J,136370,-
Landejendom,G,1839,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),211,211,8,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1965,0,139,Bygning - stamdata,0,Bygningen har ikke afvigende etager,139,1,Centralvarme med to fyringsenheder (fast og olie eller gas),0,4k,"VITTINGE BY, NR.",13570,441854,0,"VITTINGE BY, NR. BROBY",J,1215,-
Villa,E,1933,,Fritliggende enfamiliehus,Blandet erhverv og bolig med eget køkken,242,202,8,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med lille hældning,1,0,0,0,193,Bygning - stamdata,40,Bygningen har ikke afvigende etager,193,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,11r,"TERNDRUP BY, LYN",1892,630653,0,"TERNDRUP BY, LYNGBY",J,2386,-
Landejendom,G,2643,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),137,137,5,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1934,61,183,Bygning - stamdata,0,Bygningen har ikke afvigende etager,183,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,35a,"HØJME BY, SANDER",35456,330955,2100,"HØJME BY, SANDERUM",J,581390,-
Villa,D,2845,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),158,158,4,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,158,Bygning - stamdata,0,Bygningen har ikke afvigende etager,158,1,Varmepumpe,0,11q,"ASSENS BY, FALSL",6837,870151,0,"ASSENS BY, FALSLEV",J,20796,-
Villa,D,2881,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),168,168,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,168,Bygning - stamdata,0,Bygningen har ikke afvigende etager,168,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,6cs,"ALMTOFT BY, HØRU",1510,800751,0,"ALMTOFT BY, HØRUP",J,32160,-
Ejerlejlighed,E,2162,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),109,109,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,3,0,1976,0,327,Bygning - stamdata,109,Bygningen har ikke afvigende etager,109,3,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),630,,,,,,,,,
Ejerlejlighed,D,3388,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),67,67,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,2,Mursten,Fibercement herunder asbest,1,0,0,0,150,Bygning - stamdata,0,Bygningen har ikke afvigende etager,150,6,"Centralvarme fra eget anlæg, et-kammer fyr",217,,,,,,,,,
Villa,C,2169,,Fritliggende enfamiliehus,Blandet erhverv og bolig med eget køkken,202,174,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1994,0,111,Bygning - stamdata,28,Bygningen har ikke afvigende etager,111,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,3hk,"ANKELBO GDE., GR",1556,1360155,0,"ANKELBO GDE., GRENE",J,2298,-
Landejendom,E,2391,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),165,165,7,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Andet materiale,Tegl,1,0,1999,0,122,Bygning - stamdata,0,Bygningen har ikke afvigende etager,122,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,12a,"TRUSTRUP BY, LYN",15456,971061,450,"TRUSTRUP BY, LYNGBY",J,2166,-
Ejerlejlighed,C,1008,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),41,41,1,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,3412,Bygning - stamdata,352,Bygningen har ikke afvigende etager,683,76,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Fritidshus,-,3325,,Sommerhus.,Sommer-/fritidsbolig,120,120,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,120,Bygning - stamdata,0,Bygningen har ikke afvigende etager,120,0,"Elovne, elpaneler",0,192al,"SØGÅRD HGD., HOL",1206,1180452,0,"SØGÅRD HGD., HOLMSLAND KLIT",J,16026,Ikke oplyst
Villa,C,2792,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),82,82,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Letbetonsten,Fibercement herunder asbest,1,0,1983,0,82,Bygning - stamdata,0,Bygningen har ikke afvigende etager,82,1,Varmepumpe,0,5ah,"NYGÅRD, HELLEBÆK",503,120456,0,"NYGÅRD, HELLEBÆK",J,45819,-
Villa,C,1700,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),201,201,6,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,112,Bygning - stamdata,0,Bygningen har ikke afvigende etager,112,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,34g,"TRELDE, FREDERIC",813,2006758,0,"TRELDE, FREDERICIA JORDER",J,79110,-
Villa,C,2252,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),135,135,4,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,28,0,15,178,Bygning - stamdata,0,Bygningen har ikke afvigende etager,178,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,486ai,VIBORG MARKJORDE,615,2005752,0,VIBORG MARKJORDER,J,184223,-
Ejerlejlighed,C,2409,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),81,81,4,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,11,Mursten,Betontagsten,2,0,0,0,406,Bygning - stamdata,0,Bygningen har ikke afvigende etager,203,6,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),253,,,,,,,,,
Villa,C,2680,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),146,146,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,92,Bygning - stamdata,0,Bygningen har ikke afvigende etager,92,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1nz,"RAKLEV BY, RAKLE",1472,180458,0,"RAKLEV BY, RAKLEV",J,27504,-
Ejerlejlighed,D,2065,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),54,54,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,5443,Bygning - stamdata,0,Bygningen har afvigende etager,1083,109,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,B,2005,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),135,135,5,2,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Metal,1,0,0,0,135,Bygning - stamdata,0,Bygningen har ikke afvigende etager,135,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,2n,"BANGSBO, FREDERI",655,2004654,0,"BANGSBO, FREDERIKSHAVN JORDER",J,24845,-
Landejendom,F,1775,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),155,155,10,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1966,0,125,Bygning - stamdata,0,Bygningen har ikke afvigende etager,125,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,213,"SKRYDSTRUP, SKRY",38583,1430851,0,"SKRYDSTRUP, SKRYDSTRUP",N,17863,Ikke oplyst
Landejendom,G,1552,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),125,125,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,125,Bygning - stamdata,0,Bygningen har ikke afvigende etager,125,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,157,"ABILD EJERLAV, A",66741,1490151,0,"ABILD EJERLAV, ABILD",N,16799,Ikke oplyst
Ejerlejlighed,D,3060,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),57,57,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,4,0,0,0,1476,Bygning - stamdata,0,Bygningen har ikke afvigende etager,369,23,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Villa,B,1955,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),200,200,7,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,2007,0,133,Bygning - stamdata,0,Bygningen har ikke afvigende etager,133,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,7,NIBE BYGRUNDE,347,2005251,0,NIBE BYGRUNDE,J,626904,-
Ejerlejlighed,D,3277,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),54,54,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,5,0,0,0,3735,Bygning - stamdata,0,Bygningen har ikke afvigende etager,747,63,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Landejendom,G,1646,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),175,175,5,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,151,Bygning - stamdata,0,Bygningen har ikke afvigende etager,151,1,Centralvarme med to fyringsenheder (fast og olie eller gas),0,2b,"LANGSTED BY, VER",35940,331553,0,"LANGSTED BY, VERNINGE",N,11683,-
Landejendom,C,2582,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),142,142,4,2,Badeværelse i enheden,1,Eget køkken med afløb,230 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,1997,0,88,Bygning - stamdata,0,Bygningen har ikke afvigende etager,88,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,46b,"RØNNINGE BY, RØN",16207,350852,0,"RØNNINGE BY, RØNNINGE",J,7975,Ikke oplyst
Villa,D,2515,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),155,155,5,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,100,Bygning - stamdata,0,Bygningen har ikke afvigende etager,100,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,6br,"ÅDERUP, NÆSTVED",670,2001653,0,"ÅDERUP, NÆSTVED JORDER",J,17763,-
Ejerlejlighed,E,2922,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),52,52,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,6,Mursten,Tegl,3,0,0,0,873,Bygning - stamdata,0,Bygningen har ikke afvigende etager,291,18,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Landejendom,C,2697,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),220,220,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,2005,0,155,Bygning - stamdata,0,Bygningen har ikke afvigende etager,155,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,32h,"VRENSTED BY, VRE",26635,561752,0,"VRENSTED BY, VRENSTED",J,27509,-
Rækkehus,B,2973,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),93,93,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,5,Mursten,Tagpap med stor hældning,2,0,0,0,1410,Bygning - stamdata,0,Bygningen har ikke afvigende etager,705,15,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),169,,,,,,,,,
Ejerlejlighed,E,2154,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),66,66,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,4,0,0,0,1032,Bygning - stamdata,59,Bygningen har afvigende etager,251,20,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),751,,,,,,,,,
Landejendom,C,2969,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),359,359,9,4,Badeværelse i enheden,4,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,2005,0,307,Bygning - stamdata,0,Bygningen har ikke afvigende etager,307,1,"Elovne, elpaneler",0,14bb,"DEN ØSTLIGE DEL,",31133,1211155,0,"DEN ØSTLIGE DEL, NR. VIUM",N,32987,Der foreligger tilladelse
Ejerlejlighed,C,3320,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),98,98,1,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,2,Metal,Tagpap med lille hældning,3,0,2017,82,1086,Bygning - stamdata,0,Bygningen har ikke afvigende etager,362,8,"Centralvarme fra eget anlæg, et-kammer fyr",259,,,,,,,,,
Villa,D,2933,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),122,122,5,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,138,Bygning - stamdata,0,Bygningen har ikke afvigende etager,138,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,1349do,SILKEBORG MARKJO,727,2006552,0,SILKEBORG MARKJORDER,J,5369,-
Rækkehus,B,2982,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),93,93,4,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,8,Mursten,Tagpap med stor hældning,2,0,0,0,1224,Bygning - stamdata,0,Bygningen har ikke afvigende etager,612,13,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),169,,,,,,,,,
Landejendom,E,1740,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),104,104,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Betontagsten,1,0,0,0,104,Bygning - stamdata,0,Bygningen har ikke afvigende etager,104,1,Varmepumpe,0,10l,"ALMIND BY, ALMIN",36455,800151,0,"ALMIND BY, ALMIND",N,112907,Der foreligger ingen kendt tilladelse
Villa,D,2158,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),182,182,7,2,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,1978,0,205,Bygning - stamdata,0,Bygningen har ikke afvigende etager,205,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,18al,"BÅRING BY, ASPER",905,400152,0,"BÅRING BY, ASPERUP",J,14897,-
Villa,E,2400,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),104,104,3,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,126,Bygning - stamdata,0,Bygningen har ikke afvigende etager,126,1,"Elovne, elpaneler",0,3bi,"TUNE BY, TUNE",250,41251,0,"TUNE BY, TUNE",J,108037,-
Villa,C,2727,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),188,188,6,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,110,Bygning - stamdata,0,Bygningen har ikke afvigende etager,110,1,Varmepumpe,0,10mø,"HØJBY BY, HØJBY",1375,160658,0,"HØJBY BY, HØJBY",J,38327,-
Ejerlejlighed,D,2426,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),98,98,3,1,Badeværelse i enheden,1,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tagpap med stor hældning,3,0,1979,0,294,Bygning - stamdata,0,Bygningen har ikke afvigende etager,98,4,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),851,,,,,,,,,
Ejerlejlighed,D,2230,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),56,56,2,1,Badeværelse i enheden,1,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,5,0,0,0,7210,Bygning - stamdata,0,Bygningen har ikke afvigende etager,1442,130,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),101,,,,,,,,,
Rækkehus,C,2744,,"Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).",Egentlig beboelseslejlighed (boligenhed med eget køkken),116,116,4,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,1,0,0,0,116,Bygning - stamdata,0,Bygningen har ikke afvigende etager,116,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,3ai,"JEGSTRUP BY, TRA",482,1030954,0,"JEGSTRUP BY, TRANBJERG",J,219350,-
Ejerlejlighed,C,2305,,"Bolig i etageejendom, flerfamiliehus eller to-familiehus",Egentlig beboelseslejlighed (boligenhed med eget køkken),99,99,3,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Fibercement herunder asbest,5,0,0,0,1545,Bygning - stamdata,257,Bygningen har ikke afvigende etager,309,14,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),851,,,,,,,,,
Landejendom,C,2134,,Stuehus til landbrugsejendom,Egentlig beboelseslejlighed (boligenhed med eget køkken),173,173,3,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,0,0,173,Bygning - stamdata,0,Bygningen har ikke afvigende etager,173,1,"Centralvarme fra eget anlæg, et-kammer fyr",0,11s,"SKELUND BY, SKEL",21904,641051,800,"SKELUND BY, SKELUND",N,8772,Der foreligger tilladelse
Villa,A10,1838,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),184,184,5,2,Badeværelse i enheden,2,Eget køkken med afløb,400 V el fra værk,Vandskyllende toilet i enheden,1,Letbetonsten,Tagpap med stor hældning,1,0,2017,0,184,Bygning - stamdata,0,Bygningen har ikke afvigende etager,184,1,Varmepumpe,0,14cø,"ELLING BY, ELLIN",853,530352,0,"ELLING BY, ELLING",J,4119,-
Villa,C,2335,,Fritliggende enfamiliehus,Egentlig beboelseslejlighed (boligenhed med eget køkken),156,156,5,2,Badeværelse i enheden,2,Eget køkken med afløb,-,Vandskyllende toilet i enheden,1,Mursten,Tegl,1,0,1967,0,91,Bygning - stamdata,0,Bygningen har ikke afvigende etager,91,1,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),0,16ao,"STENSBALLE BY, V",780,1071255,0,"STENSBALLE BY, VÆR",J,16667,-
